mimulus alatus,scrophulariaceae,MIMALA,native,7,-2,forb,perennial,sharp-wing monkey-flower; winged monkey flower
mimulus glabratus ; mimulus glabratus fremontii,scrophulariaceae,MIMGLA,native,10,-2,forb,perennial,round-leaf monkey-flower; yellow monkey flower
mimulus glabratus ; mimulus glabratus fremontii,scrophulariaceae,MIMGLAF,native,10,-2,forb,perennial,round-leaf monkey-flower; yellow monkey flower
mimulus ringens,scrophulariaceae,MIMRIN,native,6,-2,forb,perennial,allegheny monkey-flower; monkey flower
minuartia michauxii; arenaria stricta,caryophyllaceae,ARESTR,native,10,2,forb,perennial,stiff sandwort
minuartia michauxii; arenaria stricta,caryophyllaceae,MINMIC,native,10,2,forb,perennial,stiff sandwort
minuartia patula; arenaria patula,caryophyllaceae,AREPAT,native,10,1,forb,perennial,pitchers stitchwort; slender sandwort
minuartia patula; arenaria patula,caryophyllaceae,MINPAT,native,10,1,forb,perennial,pitchers stitchwort; slender sandwort
mirabilis albida,nyctaginaceae,MIRALB,non-native,0,2,forb,perennial,white wild four-oclock; pale umbrellawort
mirabilis hirsuta,nyctaginaceae,MIRHIR,non-native,0,2,forb,perennial,hairy wild four-oclock; hairy umbrellawort
mirabilis jalapa,nyctaginaceae,MIRJAL,non-native,0,2,forb,perennial,garden four-oclock; four oclock
mirabilis linearis,nyctaginaceae,MIRLIN,non-native,0,2,forb,perennial,linear-leaf four-oclock; narrow-leaved umbrellawort
mirabilis nyctaginea,nyctaginaceae,MIRNYC,non-native,0,2,forb,perennial,wild four-oclock; wild four oclock
miscanthus sacchariflorus; miscanthus sacchariflorus,poaceae,MISSAC,non-native,0,2,grass,perennial,plume grass; silver grass
miscanthus sinensis; miscanthus sinensis zebrinus,poaceae,MISSIN,non-native,0,2,grass,perennial,chinese silver grass; eulalia
miscanthus sinensis; miscanthus sinensis zebrinus,poaceae,MISSINZ,non-native,0,2,grass,perennial,chinese silver grass; eulalia
mitchella repens,rubiaceae,MITREP,native,10,1,shrub,perennial,partridge-berry; partridge berry
mitella diphylla,saxifragaceae,MITDIP,native,10,1,forb,perennial,two-leaf bishops-cap; bishops cap
mitella nuda,saxifragaceae,MITNUD,native,10,-1,forb,perennial,bare-stem bishops-cap; small bishops cap
moehringia lateriflora; arenaria lateriflora,caryophyllaceae,ARELAT,native,8,1,forb,perennial,blunt-leaf grove-sandwort; wood sandwort
moehringia lateriflora; arenaria lateriflora,caryophyllaceae,MOELAT,native,8,1,forb,perennial,blunt-leaf grove-sandwort; wood sandwort
mollugo verticillata,molluginaceae,MOLVER,non-native,0,0,forb,annual,green carpetweed; carpet weed
monarda bradburiana; ,lamiaceae,MONBRA,non-native,0,2,forb,perennial,horse balm; 
monarda citriodora,lamiaceae,MONCIT,non-native,0,2,forb,annual,lemon mint; common lemon mint
monarda clinopodia,lamiaceae,MONCLI,native,9,1,forb,perennial,white bergamot; basil bee balm
monarda didyma,lamiaceae,MONDID,non-native,0,2,forb,perennial,scarlet beebalm; bee balm
monarda fistulosa,lamiaceae,MONFIS,native,4,1,forb,perennial,oswego-tea; wild bergamot
monarda fistulosa ssp. fistulosa; monarda fistulosa,lamiaceae,MONFISF,native,4,1,forb,perennial,oswego-tea; wild bergamot
monarda fistulosa ssp. fistulosa var. mollis; monarda fistulosa,lamiaceae,MONFISM,native,4,1,forb,perennial,oswego-tea; wild bergamot
monarda punctata,lamiaceae,MONPUN,native,5,2,forb,perennial,spotted beebalm; horse mint
monolepis nuttalliana,chenopodiaceae,MONNUT,non-native,0,2,forb,annual,nuttalls poverty-weed; poverty weed
monotropa hypopithys,monotropaceae,MONHYP,native,10,2,forb,perennial,pinesap
monotropa uniflora,monotropaceae,MONUNI,native,10,1,forb,perennial,one-flower indian-pipe; indian pipe
morella cerifera; myrica cerifera,myricaceae,MORCER,non-native,0,2,shrub,perennial,wax-myrtle; wax myrtle
morella cerifera; myrica cerifera,myricaceae,MYRCER,non-native,0,2,shrub,perennial,wax-myrtle; wax myrtle
morus alba,moraceae,MORALB,non-native,0,0,tree,perennial,white mulberry
morus rubra,moraceae,MORRUB,native,10,1,tree,perennial,red mulberry
muhlenbergia asperifolia,poaceae,MUHASP,non-native,0,-1,grass,perennial,alkali muhly; scratch grass
muhlenbergia bushii,poaceae,MUHBUS,native,5,2,grass,perennial,nodding muhly; short-leaved satin grass
muhlenbergia cuspidata,poaceae,MUHCUS,native,10,2,grass,perennial,plains muhly; prairie satin grass
muhlenbergia frondosa,poaceae,MUHFRO,native,3,-1,grass,perennial,wire-stem muhly; common satin grass
muhlenbergia glabrifloris; muhlenbergia glabriflora,poaceae,MUHGLA,native,10,1,grass,perennial,smooth muhly ; smooth satin grass
muhlenbergia glomerata,poaceae,MUHGLO,native,10,-1,grass,perennial,spiked muhly; marsh wild timothy
muhlenbergia mexicana,poaceae,MUHMEX,native,5,-1,grass,perennial,mexican muhly; leafy satin grass
muhlenbergia racemosa,poaceae,MUHRAC,non-native,0,-1,grass,perennial,green muhly; upland wild timothy
muhlenbergia schreberi,poaceae,MUHSCH,native,0,0,grass,perennial,nimblewill
muhlenbergia sobolifera,poaceae,MUHSOB,native,10,2,grass,perennial,rock muhly; rock satin grass
muhlenbergia sylvatica,poaceae,MUHSYL,native,10,-1,grass,perennial,woodland muhly; woodland satin grass
muhlenbergia tenuiflora; muhlenbergia tenuiflora,poaceae,MUHTEN,native,10,2,grass,perennial,slim-flower muhly; slender satin grass
mulgedium pulchellum; lactuca pulchella,asteraceae,LACPUL,non-native,0,2,forb,perennial,showy blue lettuce
mulgedium pulchellum; lactuca pulchella,asteraceae,MULPUL,non-native,0,2,forb,perennial,showy blue lettuce
muscari botryoides,hyacinthaceae,MUSBOT,non-native,0,2,forb,perennial,grape hyacinth; common grape hyacinth
muscari racemosum,hyacinthaceae,MUSRAC,non-native,0,2,forb,perennial,blue bottles; starch grape hyacinth
myosotis arvensis,boraginaceae,MYOARV,non-native,0,0,forb,biennial,rough forget-me-not; field forget-me-not
myosotis laxa,boraginaceae,MYOLAX,native,10,-2,forb,perennial,bay forget-me-not; small forget-me-not
myosotis scorpioides,boraginaceae,MYOSCO,non-native,0,-2,forb,perennial,true forget-me-not; common forget-me-not
myosotis stricta,boraginaceae,MYOSTR,non-native,0,2,forb,annual,blue scorpion-grass; small-flowered forget-me-not
myosotis sylvatica,boraginaceae,MYOSYL,non-native,0,2,forb,perennial,woodland forget-me-not
myosotis verna,boraginaceae,MYOVER,native,6,1,forb,annual,spring forget-me-not; white forget-me-not
myosoton aquaticum,caryophyllaceae,MYOAQU,non-native,0,-1,forb,perennial,giant-chickweed; water chickweed
myosurus minimus,ranunculaceae,MYOMIN,non-native,0,-1,forb,annual,tiny mousetail; mousetail
myriophyllum heterophyllum,haloragaceae,MYRHET,native,10,-2,forb,perennial,two-leaf water-milfoil; various-leaved water milfoil
myriophyllum hippuroides,haloragaceae,MYRHIP,native,10,-2,forb,perennial,western water-milfoil; mares tail milfoil
myriophyllum pinnatum,haloragaceae,MYRPIN,native,10,-2,forb,perennial,cut-leaf water-milfoil; rough water milfoil
myriophyllum sibiricum; myriophyllum exalbescens,haloragaceae,MYREXA,native,7,-2,forb,perennial,siberian water-milfoil; spiked water milfoil
myriophyllum sibiricum; myriophyllum exalbescens,haloragaceae,MYRSIB,native,7,-2,forb,perennial,siberian water-milfoil; spiked water milfoil
myriophyllum spicatum,haloragaceae,MYRSPI,non-native,0,-2,forb,perennial,eurasian water-milfoil; european water milfoil
myriophyllum verticillatum; myriophyllum verticillatum pectinatum,haloragaceae,MYRVER,native,10,-2,forb,perennial,whorled water-milfoil; whorled water milfoil
myriophyllum verticillatum; myriophyllum verticillatum pectinatum,haloragaceae,MYRVERP,native,10,-2,forb,perennial,whorled water-milfoil; whorled water milfoil
nabalus albus; prenanthes alba,asteraceae,NABALB,native,5,1,forb,perennial,white rattlesnake-root; lions foot
nabalus albus; prenanthes alba,asteraceae,PREALB,native,5,1,forb,perennial,white rattlesnake-root; lions foot
nabalus altissimus; prenanthes altissima,asteraceae,NABALT,native,8,1,forb,perennial,tall rattlesnake-root; tall white lettuce
nabalus altissimus; prenanthes altissima,asteraceae,PREALT,native,8,1,forb,perennial,tall rattlesnake-root; tall white lettuce
nabalus asperus; prenanthes aspera,asteraceae,NABASP,native,8,2,forb,perennial,rough rattlesnake-root; rough white lettuce
nabalus asperus; prenanthes aspera,asteraceae,PREASP,native,8,2,forb,perennial,rough rattlesnake-root; rough white lettuce
nabalus crepidineus; prenanthes crepidinea,asteraceae,NABCRE,native,8,0,forb,perennial,nodding rattlesnake-root; great white lettuce
nabalus crepidineus; prenanthes crepidinea,asteraceae,PRECRE,native,8,0,forb,perennial,nodding rattlesnake-root; great white lettuce
nabalus racemosus; prenanthes racemosa,asteraceae,NABRAC,native,8,-1,forb,perennial,purple rattlesnake-root; glaucous white lettuce
nabalus racemosus; prenanthes racemosa,asteraceae,PRERAC,native,8,-1,forb,perennial,purple rattlesnake-root; glaucous white lettuce
najas flexilis,najadaceae,NAJFLE,native,6,-2,forb,annual,wavy waternymph; slender naiad
najas guadalupensis,najadaceae,NAJGUA,native,8,-2,forb,annual,guadalupe waternymph; southern naiad
najas guadalupensis ssp. guadalupensis; najas guadalupensis,najadaceae,NAJGUAG,native,8,-2,forb,annual,guadalupe waternymph; southern naiad
najas guadalupensis ssp. olivacea; najas guadalupensis,najadaceae,NAJGUAO,native,8,-2,forb,annual,guadalupe waternymph; southern naiad
najas marina,najadaceae,NAJMAR,non-native,0,-2,forb,annual,holly-leaf waternymph; spiny naiad
najas minor; ,najadaceae,NAJMIN,non-native,0,-2,forb,annual,brittle waternymph; 
napaea dioica,malvaceae,NAPDIO,native,10,-1,forb,perennial,glade-mallow; glade mallow
narcissus pseudo-narcissus; narcissus pseudonarcissus,amaryllidaceae,NARPSE,non-native,0,2,forb,perennial,daffodil
narcissus x medioluteus,amaryllidaceae,NARMED,non-native,0,2,forb,perennial,; primrose peerless
nassella viridula; stipa viridula,poaceae,NASVIR,non-native,0,2,grass,perennial,feather grass; green needle grass
nassella viridula; stipa viridula,poaceae,STIVIR,non-native,0,2,grass,perennial,feather grass; green needle grass
nasturtium officinale,brassicaceae,NASOFF,non-native,0,-2,forb,perennial,watercress; water cress
nelumbo lutea,nelumbonaceae,NELLUT,native,9,-2,forb,perennial,american lotus; lotus
nemopanthus mucronatus; nemopanthus mucronata,aquifoliaceae,NEMMUC,native,10,-2,shrub,perennial,catberry; mountain holly
nepeta cataria,lamiaceae,NEPCAT,non-native,0,1,forb,perennial,catnip
neslia paniculata,brassicaceae,NESPAN,non-native,0,2,forb,annual,ball mustard
nicandra physalodes,solanaceae,NICPHY,non-native,0,2,forb,annual,apple-of-peru; apple of peru
nicotiana longiflora; ,solanaceae,NICLON,non-native,0,2,forb,annual,long-flower tobacco; 
nicotiana rustica,solanaceae,NICRUS,non-native,0,2,forb,annual,wild tobacco
nigella damascena,ranunculaceae,NIGDAM,non-native,0,2,forb,annual,love-in-a-mist
nothocalais cuspidata; agoseris cuspidata,asteraceae,AGOCUS,native,10,2,forb,perennial,prairie dandelion
nothocalais cuspidata; agoseris cuspidata,asteraceae,NOTCUS,native,10,2,forb,perennial,prairie dandelion
nothoscordum bivalve,liliaceae,NOTBIV,non-native,0,1,forb,perennial,crowpoison; false onion
nuphar advena ; nuphar advena,nymphaeaceae,NUPADV,native,7,-2,forb,perennial,yellow pond-lily; yellow pond lily
nuphar variegata; nuphar variegatum,nymphaeaceae,NUPVAR,native,8,-2,forb,perennial,bullhead lily; yellow pond lily
nuttallanthus canadensis; linaria canadensis,scrophulariaceae,LINCAN,native,6,2,forb,annual,blue toadflax; blue toadflax
nuttallanthus canadensis; linaria canadensis,scrophulariaceae,NUTCAN,native,6,2,forb,annual,blue toadflax; blue toadflax
nymphaea odorata; nymphaea tuberosa,nymphaeaceae,NYMODO,native,7,-2,forb,perennial,american white water-lily; white water lily
nymphaea odorata; nymphaea tuberosa,nymphaeaceae,NYMTUB,native,7,-2,forb,perennial,american white water-lily; white water lily
nymphaea odorata ssp. odorata; nymphaea tuberosa,nymphaeaceae,NYMODOO,native,7,-2,forb,perennial,american white water-lily; white water lily
nymphaea odorata ssp. tuberosa; nymphaea tuberosa,nymphaeaceae,NYMODOT,native,7,-2,forb,perennial,american white water-lily; white water lily
nyssa sylvatica,cornaceae,NYSSYL,native,8,0,tree,perennial,black tupelo; black gum
oenanthe javanica; ,apiaceae,OENJAV,non-native,0,-2,forb,perennial,water-celery; 
oenothera biennis,onagraceae,OENBIE,native,0,1,forb,biennial,kings-cureall; common evening primrose
oenothera clelandii,onagraceae,OENCLE,native,7,2,forb,biennial,sand evening-primrose; sand evening primrose
oenothera fruticosa ; oenothera tetragona longistipata,onagraceae,OENFRU,native,9,1,forb,perennial,narrow-leaf evening-primrose; shrubby sundrops
oenothera fruticosa ; oenothera tetragona longistipata,onagraceae,OENTET,native,9,1,forb,perennial,narrow-leaf evening-primrose; shrubby sundrops
oenothera glazioviana; ,onagraceae,OENGLA,non-native,0,2,forb,biennial,showy evening-primrose; 
oenothera grandis,onagraceae,OENGRA,non-native,0,2,forb,annual,showy ragged evening-primrose; showy ragged evening primrose
oenothera laciniata,onagraceae,OENLAC,native,3,1,forb,annual,cut-leaf evening-primrose; ragged evening primrose
oenothera nuttallii,onagraceae,OENNUT,native,10,2,forb,perennial,white evening-primrose; white evening primrose
oenothera perennis,onagraceae,OENPER,native,10,0,forb,perennial,small evening-primrose; small sundrops
oenothera pilosella,onagraceae,OENPIL,native,10,0,forb,perennial,meadow evening-primrose; prairie sundrops
oenothera rhombipetala,onagraceae,OENRHO,non-native,0,1,forb,biennial,greater four-point evening-primrose; western sand evening primrose
oenothera speciosa,onagraceae,OENSPE,non-native,0,2,forb,perennial,showy evening-primrose; showy evening primrose
oenothera villosa; ,onagraceae,OENVIL,native,0,0,forb,biennial,hairy evening-primrose; 
onoclea sensibilis,dryopteridaceae,ONOSEN,native,8,-1,fern,perennial,sensitive fern
ononis campestris; ononis spinosa,fabaceae,ONOCAM,non-native,0,2,shrub,perennial,rest harrow
ononis campestris; ononis spinosa,fabaceae,ONOSPI,non-native,0,2,shrub,perennial,rest harrow
onopordum acanthium,asteraceae,ONOACA,non-native,0,2,forb,biennial,scotch thistle; cotton thistle
onosmodium hispidissimum,boraginaceae,ONOHIS,native,9,2,forb,perennial,marbleseed
ophioglossum pusillum; ophioglossum vulgatum pseudopodum,ophioglossaceae,OPHPUS,native,9,-1,fern,perennial,northern adders-tongue; northern adders tongue fern
ophioglossum pusillum; ophioglossum vulgatum pseudopodum,ophioglossaceae,OPHVUL,native,9,-1,fern,perennial,northern adders-tongue; northern adders tongue fern
opuntia humifusa,cactaceae,OPUHUM,native,5,2,shrub,perennial,common prickly-pear; eastern prickly pear
opuntia macrorhiza,cactaceae,OPUMAC,native,9,2,shrub,perennial,plains prickly-pear; plains prickly pear
orbexilum onobrychis; psoralea onobrychis,fabaceae,ORBONO,native,6,2,forb,perennial,french grass
orbexilum onobrychis; psoralea onobrychis,fabaceae,PSOONO,native,6,2,forb,perennial,french grass
orbexilum pedunculatum; psoralea psoralioides eglandulosa,fabaceae,ORBPED,native,10,1,forb,perennial,sampsons-snakeroot; sampsons snakeroot
orbexilum pedunculatum; psoralea psoralioides eglandulosa,fabaceae,PSOPSO,native,10,1,forb,perennial,sampsons-snakeroot; sampsons snakeroot
origanum vulgare,lamiaceae,ORIVUL,non-native,0,2,forb,perennial,oregano
ornithogalum umbellatum,hyacinthaceae,ORNUMB,non-native,0,2,forb,perennial,star-of-bethlehem; star of bethlehem
orobanche fasciculata,orobanchaceae,OROFAS,native,10,2,forb,perennial,clustered broom-rape; clustered broom rape
orobanche uniflora,orobanchaceae,OROUNI,native,10,2,forb,perennial,naked broom-rape; one-flowered broom rape
orthilia secunda; pyrola secunda,pyrolaceae,ORTSEC,native,10,0,forb,perennial,sidebells; one-sided shinleaf
orthilia secunda; pyrola secunda,pyrolaceae,PYRSEC,native,10,0,forb,perennial,sidebells; one-sided shinleaf
oryzopsis asperifolia,poaceae,ORYASP,native,10,2,grass,perennial,rough-leaf rice grass; rough-leaved rice grass
oryzopsis pungens,poaceae,ORYPUN,native,10,2,grass,perennial,short-horn rice grass; short-horned rice grass
oryzopsis racemosa,poaceae,ORYRAC,native,10,2,grass,perennial,black-seed rice grass; black-seeded rice grass
osmorhiza claytonii,apiaceae,OSMCLI,native,3,1,forb,perennial,hairy sweet-cicely; hairy sweet cicely
osmorhiza longistylis,apiaceae,OSMLON,native,3,1,forb,perennial,aniseroot; smooth sweet cicely
osmunda cinnamomea,osmundaceae,OSMCIN,native,7,-1,fern,perennial,cinnamon fern
osmunda claytoniana,osmundaceae,OSMCLA,native,9,0,fern,perennial,interrupted fern
osmunda spectabilis; osmunda regalis spectabilis,osmundaceae,OSMREGS,native,8,-2,fern,perennial,royal fern
osmunda spectabilis; osmunda regalis spectabilis,osmundaceae,OSMSPE,native,8,-2,fern,perennial,royal fern
ostrya virginiana,betulaceae,OSTVIR,native,5,1,tree,perennial,eastern hop-hornbeam; hop hornbeam
oxalis corniculata,oxalidaceae,OXACOR,non-native,0,1,forb,perennial,creeping yellow wood-sorrel; creeping wood sorrel
oxalis stricta; oxalis europaea,oxalidaceae,OXAEUR,native,0,1,forb,perennial,upright yellow wood-sorrel; common wood sorrel
oxalis stricta; oxalis europaea,oxalidaceae,OXASTR,native,0,1,forb,perennial,upright yellow wood-sorrel; common wood sorrel
oxalis violacea,oxalidaceae,OXAVIO,native,9,2,forb,perennial,purple wood-sorrel; violet wood sorrel
oxydendrum arboreum,ericaceae,OXYARB,non-native,0,1,tree,perennial,sourwood
oxypolis rigidior,apiaceae,OXYRIG,native,7,-2,forb,perennial,stiff cowbane; cowbane
pachysandra terminalis,buxaceae,PACTER,non-native,0,2,shrub,perennial,japanese spurge
packera aurea; senecio aureus,asteraceae,PACAUR,native,7,-1,forb,perennial,golden groundsel; golden ragwort
packera aurea; senecio aureus,asteraceae,SENAUR,native,7,-1,forb,perennial,golden groundsel; golden ragwort
packera glabella; senecio glabellus,asteraceae,PACGLA,non-native,0,-1,forb,annual,cress-leaf groundsel; butterweed
packera glabella; senecio glabellus,asteraceae,SENGLA,non-native,0,-1,forb,annual,cress-leaf groundsel; butterweed
packera obovata; senecio obovatus,asteraceae,PACOBO,native,10,1,forb,perennial,round-leaf groundsel; round-leaved ragwort
packera obovata; senecio obovatus,asteraceae,SENOBO,native,10,1,forb,perennial,round-leaf groundsel; round-leaved ragwort
packera paupercula; senecio pauperculus,asteraceae,PACPAU,native,6,0,forb,perennial,balsam groundsel; balsam ragwort
packera paupercula; senecio pauperculus,asteraceae,SENPAU,native,6,0,forb,perennial,balsam groundsel; balsam ragwort
packera plattensis; senecio plattensis,asteraceae,PACPLA,native,6,1,forb,perennial,prairie groundsel; prairie ragwort
packera plattensis; senecio plattensis,asteraceae,SENPLA,native,6,1,forb,perennial,prairie groundsel; prairie ragwort
packera pseudaurea var. semicordata; ,asteraceae,PACPSE,native,7,-1,forb,perennial,streambank groundsel; 
panax quinquefolius,araliaceae,PANQUI,native,9,2,forb,perennial,ginseng
panax trifolius,araliaceae,PANTRI,native,10,2,forb,perennial,dwarf ginseng
panicum capillare,poaceae,PANCAP,native,1,0,grass,annual,common panic grass; old witch grass
panicum dichotomiflorum,poaceae,PANDIC,native,0,-1,grass,annual,fall panic grass; knee grass
panicum flexile,poaceae,PANFLE,native,9,-1,grass,annual,wiry panic grass
panicum gattingeri,poaceae,PANGAT,native,5,0,grass,annual,gattingers panic grass
panicum miliaceum,poaceae,PANMIL,non-native,0,2,grass,annual,broomcorn millet; broom-corn millet
panicum philadelphicum; panicum tuckermanii,poaceae,PANPHI,native,10,-1,grass,annual,philadelphia panic grass; tuckermans panic grass
panicum philadelphicum; panicum tuckermanii,poaceae,PANTUC,native,10,-1,grass,annual,philadelphia panic grass; tuckermans panic grass
panicum verrucosum,poaceae,PANVER,native,10,-1,grass,annual,warty panic grass
panicum virgatum,poaceae,PANVIR,native,5,0,grass,perennial,wand panic grass; switch grass
papaver rhoeas,papaveraceae,PAPRHO,non-native,0,2,forb,annual,corn poppy
papaver somniferum,papaveraceae,PAPSOM,non-native,0,2,forb,annual,opium poppy; common poppy
parietaria pensylvanica,urticaceae,PARPEN,native,3,1,forb,annual,pennsylvania pellitory; pellitory
parnassia glauca,saxifragaceae,PARGLA,native,10,-2,forb,perennial,fen grass-of-parnassus; grass of parnassus
paronychia canadensis,caryophyllaceae,PARCAN,native,6,2,forb,annual,slender forked chickweed; tall forked chickweed
paronychia fastigiata,caryophyllaceae,PARFAS,native,8,2,forb,annual,low forked chickweed
parthenium hysterophorus,asteraceae,PARHYS,non-native,0,0,forb,annual,santa maria feverfew; santa maria
parthenium integrifolium,asteraceae,PARINT,native,8,2,forb,perennial,wild quinine
parthenocissus inserta ; parthenocissus inserta,vitaceae,PARINS,native,1,1,vine,perennial,thicket-creeper; thicket creeper
parthenocissus quinquefolia,vitaceae,PARQUI,native,2,1,vine,perennial,virginia-creeper; virginia creeper
parthenocissus tricuspidata,vitaceae,PARTRI,non-native,0,2,vine,perennial,boston ivy
pascopyrum smithii; agropyron smithii,poaceae,AGRSMI,non-native,0,1,grass,perennial,western-wheat grass; western wheat grass
pascopyrum smithii; agropyron smithii,poaceae,PASSMI,non-native,0,1,grass,perennial,western-wheat grass; western wheat grass
paspalum laeve,poaceae,PASLAE,non-native,0,-1,grass,perennial,field crown grass; smooth lens grass
paspalum setaceum; paspalum ciliatifolium muhlenbergii; paspalum ciliatifolium stramineum,poaceae,PASCIL,native,4,1,grass,perennial,slender crown grass; hairy lens grass
paspalum setaceum; paspalum ciliatifolium muhlenbergii; paspalum ciliatifolium stramineum,poaceae,PASSET,native,4,1,grass,perennial,slender crown grass; hairy lens grass
pastinaca sativa,apiaceae,PASSAT,non-native,0,2,forb,biennial,parsnip; wild parsnip
pedicularis canadensis,scrophulariaceae,PEDCAN,native,9,1,forb,perennial,canadian lousewort; wood betony
pedicularis lanceolata,scrophulariaceae,PEDLAN,native,9,-2,forb,perennial,swamp lousewort; fen betony
pediomelum argophyllum; psoralea argophylla,fabaceae,PEDARG,non-native,0,2,forb,perennial,silvery-leaf scurf-pea; silvery scurfy pea
pediomelum argophyllum; psoralea argophylla,fabaceae,PSOARG,non-native,0,2,forb,perennial,silvery-leaf scurf-pea; silvery scurfy pea
pellaea glabella,pteridaceae,PELGLA,native,10,2,fern,perennial,smooth cliffbrake; purple cliff brake
peltandra virginica,araceae,PELVIR,native,10,-2,forb,perennial,green arrow-arum; arrow arum
penstemon calycosus,scrophulariaceae,PENCAL,native,7,1,forb,perennial,long-sepal beardtongue; smooth beard tongue
penstemon cobaea,scrophulariaceae,PENCOB,non-native,0,2,forb,perennial,large beardstongue; showy beard tongue
penstemon digitalis,scrophulariaceae,PENDIG,native,4,0,forb,perennial,foxglove beardtongue; foxglove beard tongue
penstemon gracilis var. wisconsinensis; penstemon gracilis wisconsinensis,scrophulariaceae,PENGRAW,non-native,0,2,forb,perennial,lilac beardtongue; slender beard tongue
penstemon gracilis var. wisconsinensis; penstemon gracilis wisconsinensis,scrophulariaceae,PENGRC,non-native,0,2,forb,perennial,lilac beardtongue; slender beard tongue
penstemon grandiflorus; penstemon grandiflorus,scrophulariaceae,PENGRN,non-native,0,2,forb,perennial,large-flower beardstongue; large-flowered beard tongue
penstemon hirsutus,scrophulariaceae,PENHIR,native,9,2,forb,perennial,hairy beardstongue; hairy beard tongue
penstemon pallidus,scrophulariaceae,PENPAL,native,6,2,forb,perennial,pale beardtongue; pale beard tongue
penstemon tubaeflorus; penstemon tubaeflorus,scrophulariaceae,PENTUB,non-native,0,2,forb,perennial,western beardstongue; western beard tongue
penthorum sedoides,crassulaceae,PENSED,native,5,-2,forb,perennial,ditch-stonecrop; ditch stonecrop
perideridia americana,apiaceae,PERAME,native,8,2,forb,perennial,thicket parsley
perilla frutescens,lamiaceae,PERFRU,non-native,0,0,forb,annual,beefsteakplant; beefsteak plant
persicaria amphibia; polygonum coccineum; polygonum amphibium stipulaceum ,polygonaceae,PERAMP,native,4,-2,forb,perennial,water smartweed; water heartsease; water knotweed
persicaria amphibia; polygonum coccineum; polygonum amphibium stipulaceum ,polygonaceae,POLAMP,native,4,-2,forb,perennial,water smartweed; water heartsease; water knotweed
persicaria amphibia; polygonum coccineum; polygonum amphibium stipulaceum ,polygonaceae,POLCOC,native,4,-2,forb,perennial,water smartweed; water heartsease; water knotweed
persicaria arifolia; polygonum arifolium pubescens,polygonaceae,PERARI,native,9,-2,forb,annual,halberd-leaf tearthumb; halberd-leaved tear-thumb
persicaria arifolia; polygonum arifolium pubescens,polygonaceae,POLARI,native,9,-2,forb,annual,halberd-leaf tearthumb; halberd-leaved tear-thumb
persicaria bicornis; polygonum longistylum,polygonaceae,PERBIC,non-native,0,-1,forb,annual,pink smartweed; long-styled knotweed
persicaria bicornis; polygonum longistylum,polygonaceae,POLLON,non-native,0,-1,forb,annual,pink smartweed; long-styled knotweed
persicaria bungeana; polygonum bungeanum,polygonaceae,PERBUN,non-native,0,2,forb,perennial,prickly smartweed
persicaria bungeana; polygonum bungeanum,polygonaceae,POLBUN,non-native,0,2,forb,perennial,prickly smartweed
persicaria careyi; polygonum careyi,polygonaceae,PERCAR,native,9,-1,forb,annual,careys smartweed; careys heartsease
persicaria careyi; polygonum careyi,polygonaceae,POLCAR,native,9,-1,forb,annual,careys smartweed; careys heartsease
persicaria hydropiper; polygonum hydropiper,polygonaceae,PERHYR,native,2,-2,forb,annual,mild water-pepper; water pepper
persicaria hydropiper; polygonum hydropiper,polygonaceae,POLHYD,native,2,-2,forb,annual,mild water-pepper; water pepper
persicaria hydropiperoides; polygonum opelousanum adenocalyx,polygonaceae,PERHYO,native,7,-2,forb,perennial,swamp smartweed; mild water pepper; scaly mild water pepper
persicaria hydropiperoides; polygonum opelousanum adenocalyx,polygonaceae,POLOPE,native,7,-2,forb,perennial,swamp smartweed; mild water pepper; scaly mild water pepper
persicaria lapathifolia; polygonum lapathifolium; polygonum scabrum,polygonaceae,PERLAP,native,0,-1,forb,annual,dock-leaf smartweed; heartsease; rough heartsease
persicaria lapathifolia; polygonum lapathifolium; polygonum scabrum,polygonaceae,POLLAP,native,0,-1,forb,annual,dock-leaf smartweed; heartsease; rough heartsease
persicaria lapathifolia; polygonum scabrum,polygonaceae,POLSCB,native,0,-1,forb,annual,dock-leaf smartweed; heartsease; rough heartsease
persicaria longiseta; polygonum cespitosum longisetum,polygonaceae,PERLON,non-native,0,0,forb,annual,bristly ladys-thumb; creeping smartweed
persicaria longiseta; polygonum cespitosum longisetum,polygonaceae,POLCES,non-native,0,0,forb,annual,bristly ladys-thumb; creeping smartweed
persicaria maculosa; polygonum persicaria,polygonaceae,PERMAC,non-native,0,-1,forb,annual,ladys-thumb; ladys thumb
persicaria maculosa; polygonum persicaria,polygonaceae,POLPER,non-native,0,-1,forb,annual,ladys-thumb; ladys thumb
persicaria orientalis; polygonum orientale,polygonaceae,PERORI,non-native,0,2,forb,annual,kiss-me-over-the-garden-gate; princes feather
persicaria orientalis; polygonum orientale,polygonaceae,POLORI,non-native,0,2,forb,annual,kiss-me-over-the-garden-gate; princes feather
persicaria pensylvanica; polygonum pensylvanicum,polygonaceae,PERPEN,native,0,1,forb,annual,pinkweed
persicaria pensylvanica; polygonum pensylvanicum,polygonaceae,POLPEN,native,0,1,forb,annual,pinkweed
persicaria punctata; polygonum punctatum,polygonaceae,PERPUN,native,6,-2,forb,annual,dotted smartweed; smartweed
persicaria punctata; polygonum punctatum,polygonaceae,POLPUN,native,6,-2,forb,annual,dotted smartweed; smartweed
