"Vestal Grove All 1993"
2015-08-02
"Vestal Grove"




"FQA DB Region:","Chicago Region USACE"
"FQA DB Publication Year:",2014
"FQA DB Description:","Herman, B., Sliwinski, R. and S. Whitaker. 2014. Chicago Region FQA (Floristic Quality Assessment) Calculator. U.S. Army Corps of Engineers, Chicago, IL. [Version 1.16.14]"

Practitioner:,Stephen
Latitude:,
Longitude:,
"Weather Notes:",
"Duration Notes:",
"Community Type Notes:",
"Other Notes:",
Private/Public:,Private

"Conservatism-Based Metrics:"
"Total Mean C:",3.9
"Native Mean C:",4.3
"Total FQI:",38.8
"Native FQI:",41
"Cover-weighted FQI:",36.8
"Cover-weighted Native FQI:",38.2
"Adjusted FQI:",41.2
"% C value 0:",14.1
"% C value 1-3:",24.2
"% C value 4-6:",45.5
"% C value 7-10:",16.2

"Species Richness:"
"Total Species:",99
"Native Species:",91,91.9%
"Non-native Species:",8,8.1%

"Species Wetness:"
"Mean Wetness:",0.4
"Native Mean Wetness:",0.4

"Duration Metrics:"
Annual:,6,6.1%
Perennial:,88,88.9%
Biennial:,5,5.1%
"Native Annual:",6,6.1%
"Native Perennial:",81,81.8%
"Native Biennial:",4,4%

"Physiognomic Relative Importance Values:"
Physiognomy,Frequency,Coverage,"Relative Frequency (%)","Relative Coverage (%)","Relative Importance Value"
"Native forb",216,1486,218.2,67.6,142.9
"Native grass",33,171,33.3,7.8,20.6
"Native shrub",20,250,20.2,11.4,15.8
"Non-native shrub",10,115,10.1,5.2,7.7
"Native sedge",10,66,10.1,3,6.6
"Non-native forb",8,80,8.1,3.6,5.9
"Native vine",4,12,4,0.5,2.3
"Native tree",3,8,3,0.4,1.7
"Non-native tree",2,3,2,0.1,1.1
"Non-native grass",1,5,1,0.2,0.6
"Native rush",1,2,1,0.1,0.6
"Non-native vine",1,1,1,0,0.5

"Species Relative Importance Values:"
Species,Family,Acronym,Nativity,C,W,Physiognomy,Duration,Frequency,Coverage,"Relative Frequency (%)","Relative Coverage (%)","Relative Importance Value"
"Allium canadense",Liliaceae,ALLCAN,2,native,2,1,forb,perennial,"meadow garlic; wild onion"
"Arisaema triphyllum",Araceae,ARITRI,10,native,4,-1,forb,perennial,jack-in-the-pulpit
"Bidens frondosa",Asteraceae,BIDFRO,2,native,1,-1,forb,annual,"devils-pitchfork; common beggars ticks"
"Bromus pubescens",Poaceae,BROPUB,2,native,5,1,grass,perennial,"hairy woodland brome; woodland brome"
"Circaea canadensis; circaea lutetiana canadensis",Onagraceae,CIRCAN,4,native,1,1,forb,perennial,"broad-leaf enchanters-nightshade; enchanters nightshade"
"Cirsium arvense",Asteraceae,CIRARV,8,non-native,0,1,forb,perennial,"canadian thistle; field thistle"
"Euthamia graminifolia; solidago graminifolia; solidago graminifolia nuttallii",Asteraceae,EUTGRA,8,native,4,-1,forb,perennial,"flat-top goldentop; common grass-leaved goldenrod; hairy grass-leaved goldenrod"
"Festuca subverticillata; festuca obtusa",Poaceae,FESOBT,10,native,5,1,grass,perennial,"nodding fescue"
"Geum canadense",Rosaceae,GEUCAN,10,native,1,0,forb,perennial,"white avens; wood avens"
"Poa compressa",Poaceae,POACOM,5,non-native,0,1,grass,perennial,"flat-stem blue grass; canada blue grass"
"Rubus flagellaris; rubus enslenii",Rosaceae,RUBENS,5,native,3,1,shrub,perennial,"whiplash dewberry; common dewberry; one-flowered dewberry"
"Rubus occidentalis",Rosaceae,RUBOCC,25,native,2,2,shrub,perennial,"black raspberry"
"Smilax ecirrhata",Smilacaceae,SMIECI,1,native,5,2,forb,perennial,"upright carrion flower"
"Solidago altissima",Asteraceae,SOLALT,25,native,1,1,forb,perennial,"tall goldenrod"
"Trillium recurvatum",Liliaceae,TRIREC,1,native,5,1,forb,perennial,"bloody-butcher; red trillium"

"Quadrat 23 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Arisaema triphyllum",Araceae,ARITRI,2,native,4,-1,forb,perennial,jack-in-the-pulpit
"Dasistoma macrophylla; seymeria macrophylla",Scrophulariaceae,DASMAC,15,native,8,1,forb,perennial,"mullein-foxglove; mullein foxglove"
"Daucus carota",Apiaceae,DAUCAR,2,non-native,0,2,forb,biennial,"queen annes lace; queen annes lace"
"Festuca subverticillata; festuca obtusa",Poaceae,FESOBT,1,native,5,1,grass,perennial,"nodding fescue"
"Fragaria virginiana",Rosaceae,FRAVIR,1,native,1,1,forb,perennial,"virginia strawberry; wild strawberry"
"Juncus tenuis",Juncaceae,JUNTEN,2,native,0,0,rush,perennial,"lesser poverty rush; path rush"
"Muhlenbergia mexicana",Poaceae,MUHMEX,2,native,5,-1,grass,perennial,"mexican muhly; leafy satin grass"
"Quercus macrocarpa",Fagaceae,QUEMAC,1,native,5,0,tree,perennial,"burr oak; bur oak"
"Rubus flagellaris; rubus enslenii",Rosaceae,RUBENS,20,native,3,1,shrub,perennial,"whiplash dewberry; common dewberry; one-flowered dewberry"
"Solidago altissima",Asteraceae,SOLALT,25,native,1,1,forb,perennial,"tall goldenrod"
"Solidago ulmifolia",Asteraceae,SOLULM,5,native,5,2,forb,perennial,"elm-leaf goldenrod; elm-leaved goldenrod"
"Taraxacum officinale",Asteraceae,TAROFF,1,non-native,0,1,forb,perennial,"common dandelion"

