"Vestal Grove All 1991"
2015-08-02
"Vestal Grove"




"FQA DB Region:","Chicago Region USACE"
"FQA DB Publication Year:",2014
"FQA DB Description:","Herman, B., Sliwinski, R. and S. Whitaker. 2014. Chicago Region FQA (Floristic Quality Assessment) Calculator. U.S. Army Corps of Engineers, Chicago, IL. [Version 1.16.14]"

Practitioner:,Stephen
Latitude:,
Longitude:,
"Weather Notes:",
"Duration Notes:",
"Community Type Notes:",
"Other Notes:",
Private/Public:,Private

"Conservatism-Based Metrics:"
"Total Mean C:",3.7
"Native Mean C:",4.2
"Total FQI:",41.9
"Native FQI:",44.4
"Cover-weighted FQI:",44.1
"Cover-weighted Native FQI:",46.6
"Adjusted FQI:",39.3
"% C value 0:",17.2
"% C value 1-3:",24.2
"% C value 4-6:",42.2
"% C value 7-10:",16.4

"Species Richness:"
"Total Species:",128
"Native Species:",112,87.5%
"Non-native Species:",16,12.5%

"Species Wetness:"
"Mean Wetness:",0.2
"Native Mean Wetness:",0.2

"Duration Metrics:"
Annual:,12,9.4%
Perennial:,111,86.7%
Biennial:,5,3.9%
"Native Annual:",11,8.6%
"Native Perennial:",99,77.3%
"Native Biennial:",2,1.6%

"Physiognomic Relative Importance Values:"
Physiognomy,Frequency,Coverage,"Relative Frequency (%)","Relative Coverage (%)","Relative Importance Value"
"Native forb",272,1627,212.5,68.1,140.3
"Native grass",28,184,21.9,7.7,14.8
"Native shrub",22,221,17.2,9.3,13.3
"Non-native shrub",14,236,10.9,9.9,10.4
"Non-native forb",14,39,10.9,1.6,6.3
"Native sedge",9,40,7,1.7,4.4
"Native vine",8,21,6.3,0.9,3.6
"Native tree",7,11,5.5,0.5,3
"Non-native grass",3,6,2.3,0.3,1.3
"Native rush",1,2,0.8,0.1,0.5
"Non-native tree",1,2,0.8,0.1,0.5

"Species Relative Importance Values:"
Species,Family,Acronym,Nativity,C,W,Physiognomy,Duration,Frequency,Coverage,"Relative Frequency (%)","Relative Coverage (%)","Relative Importance Value"
"Agalinis paupercula var. borealis; agalinis purpurea parviflora",Scrophulariaceae,AGAPAUB,1,native,7,-2,forb,annual,"small-flower false foxglove; purple false foxglove"
"Allium cernuum",Liliaceae,ALLCER,3,native,7,1,forb,perennial,"nodding onion; nodding wild onion"
"Ambrosia artemisiifolia; ambrosia artemisiifolia elatior",Asteraceae,AMBART,2,native,0,1,forb,annual,"annual ragweed; common ragweed"
"Bidens frondosa",Asteraceae,BIDFRO,5,native,1,-1,forb,annual,"devils-pitchfork; common beggars ticks"
"Carex granularis",Cyperaceae,CXGRAN,2,native,4,-1,sedge,perennial,"limestone-meadow sedge; pale sedge"
"Eleocharis compressa",Cyperaceae,ELECOM,2,native,8,-1,sedge,perennial,"flat-stem spike-rush; flat-stemmed spike rush"
"Euthamia graminifolia; solidago graminifolia; solidago graminifolia nuttallii",Asteraceae,EUTGRA,5,native,4,-1,forb,perennial,"flat-top goldentop; common grass-leaved goldenrod; hairy grass-leaved goldenrod"
"Galium obtusum",Rubiaceae,GALOBT,1,native,5,-1,forb,perennial,"blunt-leaf bedstraw; wild madder"
"Glyceria striata",Poaceae,GLYSTR,1,native,4,-2,grass,perennial,"fowl manna grass"
"Helianthus grosseserratus",Asteraceae,HELGRO,5,native,2,-1,forb,perennial,"saw-tooth sunflower; sawtooth sunflower"
"Impatiens capensis",Balsaminaceae,IMPCAP,1,native,3,-1,forb,annual,"spotted touch-me-not; orange jewelweed"
"Juncus dudleyi",Juncaceae,JUNDUD,2,native,4,-1,rush,perennial,"dudleys rush"
"Lycopus americanus",Lamiaceae,LYCAME,5,native,5,-2,forb,perennial,"cut-leaf water-horehound; common water horehound"
"Oxypolis rigidior",Apiaceae,OXYRIG,1,native,7,-2,forb,perennial,"stiff cowbane; cowbane"
"Packera paupercula; senecio pauperculus",Asteraceae,PACPAU,80,native,6,0,forb,perennial,"balsam groundsel; balsam ragwort"
"Phlox glaberrima ssp. interior; phlox glaberrima interior",Polemoniaceae,PHLGLA,2,native,8,-1,forb,perennial,"smooth phlox; marsh phlox"
"Poa palustris",Poaceae,POAPAS,4,native,9,-1,grass,perennial,"fowl blue grass; marsh blue grass"
"Poa pratensis",Poaceae,POAPRA,3,non-native,0,0,grass,perennial,"kentucky blue grass"
"Populus deltoides",Salicaceae,POPDEL,2,native,2,0,tree,perennial,"eastern cottonwood"
"Prunella vulgaris ssp. lanceolata; prunella vulgaris lanceolata",Lamiaceae,PRUVULL,2,native,0,0,forb,perennial,"common selfheal; self heal"
"Pycnanthemum virginianum",Lamiaceae,PYCVIR,5,native,5,-1,forb,perennial,"virginia mountain-mint; common mountain mint"
"Ranunculus hispidus var. nitidus; ranunculus septentrionalis",Ranunculaceae,RANHISN,5,native,5,0,forb,perennial,"bristly buttercup; swamp buttercup"
"Rosa palustris",Rosaceae,ROSPAL,1,native,7,-2,shrub,perennial,"swamp rose"
"Stachys tenuifolia; stachys tenuifolia hispida",Lamiaceae,STATEN,2,native,5,-2,forb,perennial,"smooth hedge-nettle; smooth hedge nettle; marsh hedge nettle"
"Symphyotrichum puniceum; aster puniceus; aster puniceus firmus",Asteraceae,ASTPUN,2,native,7,-2,forb,perennial,"purple-stem american-aster; bristly aster; shining aster"
"Tradescantia ohiensis",Commelinaceae,TRAOHI,5,native,2,1,forb,perennial,"bluejacket; common spiderwort"
"Trifolium pratense",Fabaceae,TRIPRA,3,non-native,0,1,forb,perennial,"red clover"

"Quadrat 19 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Circaea canadensis; circaea lutetiana canadensis",Onagraceae,CIRCAN,3,native,1,1,forb,perennial,"broad-leaf enchanters-nightshade; enchanters nightshade"
"Fragaria virginiana",Rosaceae,FRAVIR,1,native,1,1,forb,perennial,"virginia strawberry; wild strawberry"
"Fraxinus pennsylvanica; fraxinus pennsylvanica subintegerrima",Oleaceae,FRAPEN,1,native,1,-1,tree,perennial,"green ash"
"Geum canadense",Rosaceae,GEUCAN,5,native,1,0,forb,perennial,"white avens; wood avens"
"Hypericum perforatum",Clusiaceae,HYPPER,2,non-native,0,1,forb,perennial,"common st. johns-wort; common st. johns wort"
"Impatiens capensis",Balsaminaceae,IMPCAP,2,native,3,-1,forb,annual,"spotted touch-me-not; orange jewelweed"
"Pilea pumila",Urticaceae,PILPUM,2,native,5,-1,forb,annual,"canadian clearweed; clearweed"
"Potentilla simplex; potentilla simplex argyrisma",Rosaceae,POTSIM,2,native,4,1,forb,perennial,"oldfield cinquefoil; common cinquefoil; silver common cinquefoil"
"Rhamnus cathartica",Rhamnaceae,RHACAT,70,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Rubus occidentalis",Rosaceae,RUBOCC,1,native,2,2,shrub,perennial,"black raspberry"
"Solidago altissima",Asteraceae,SOLALT,2,native,1,1,forb,perennial,"tall goldenrod"

"Quadrat 20 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Allium canadense",Liliaceae,ALLCAN,4,native,2,1,forb,perennial,"meadow garlic; wild onion"
"Arisaema triphyllum",Araceae,ARITRI,1,native,4,-1,forb,perennial,jack-in-the-pulpit
"Circaea canadensis; circaea lutetiana canadensis",Onagraceae,CIRCAN,5,native,1,1,forb,perennial,"broad-leaf enchanters-nightshade; enchanters nightshade"
"Cirsium discolor",Asteraceae,CIRDIS,2,native,2,1,forb,biennial,"field thistle; pasture thistle"
"Eutrochium purpureum; eupatorium purpureum",Asteraceae,EUPPUR,5,native,7,0,forb,perennial,"sweet-scented joe-pye-weed; purple joe pye weed"
"Festuca subverticillata; festuca obtusa",Poaceae,FESOBT,1,native,5,1,grass,perennial,"nodding fescue"
"Fragaria virginiana",Rosaceae,FRAVIR,2,native,1,1,forb,perennial,"virginia strawberry; wild strawberry"
"Geum canadense",Rosaceae,GEUCAN,6,native,1,0,forb,perennial,"white avens; wood avens"
"Oxalis stricta; oxalis europaea",Oxalidaceae,OXAEUR,1,native,0,1,forb,perennial,"upright yellow wood-sorrel; common wood sorrel"
"Pilea pumila",Urticaceae,PILPUM,3,native,5,-1,forb,annual,"canadian clearweed; clearweed"
"Rhamnus cathartica",Rhamnaceae,RHACAT,2,non-native,0,0,shrub,perennial,"european buckthorn; common buckthorn"
"Rubus flagellaris; rubus enslenii",Rosaceae,RUBENS,5,native,3,1,shrub,perennial,"whiplash dewberry; common dewberry; one-flowered dewberry"
"Smilax ecirrhata",Smilacaceae,SMIECI,2,native,5,2,forb,perennial,"upright carrion flower"
"Solidago altissima",Asteraceae,SOLALT,40,native,1,1,forb,perennial,"tall goldenrod"
"Solidago ulmifolia",Asteraceae,SOLULM,5,native,5,2,forb,perennial,"elm-leaf goldenrod; elm-leaved goldenrod"

"Quadrat 21 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Agrostis gigantea; agrostis alba",Poaceae,AGRALB,1,non-native,0,-1,grass,perennial,"black bent; redtop"
"Allium canadense",Liliaceae,ALLCAN,4,native,2,1,forb,perennial,"meadow garlic; wild onion"
"Arisaema triphyllum",Araceae,ARITRI,1,native,4,-1,forb,perennial,jack-in-the-pulpit
"Elymus hystrix; hystrix patula",Poaceae,ELYHYS,2,native,5,1,grass,perennial,"eastern bottle-brush grass; bottlebrush grass"
"Erigeron annuus",Asteraceae,ERIANN,2,native,0,1,forb,biennial,"eastern daisy fleabane; annual fleabane"
"Eurybia macrophylla; aster macrophyllus",Asteraceae,ASTMAC,5,native,8,1,forb,perennial,"large-leaf wood-aster; big-leaved aster"
"Eutrochium purpureum; eupatorium purpureum",Asteraceae,EUPPUR,5,native,7,0,forb,perennial,"sweet-scented joe-pye-weed; purple joe pye weed"
"Festuca subverticillata; festuca obtusa",Poaceae,FESOBT,20,native,5,1,grass,perennial,"nodding fescue"
"Maianthemum racemosum; smilacina racemosa",Liliaceae,MAIRAC,2,native,3,1,forb,perennial,"feathery false solomons-seal; feathery false solomons seal"
"Ostrya virginiana",Betulaceae,OSTVIR,1,native,5,1,tree,perennial,"eastern hop-hornbeam; hop hornbeam"
"Quercus coccinea",Fagaceae,QUECOC,1,native,4,2,tree,perennial,"scarlet oak"
"Ratibida pinnata",Asteraceae,RATPIN,2,native,4,2,forb,perennial,"yellow coneflower; yellow coneflower"
"Sanguinaria canadensis",Papaveraceae,SANCAD,1,native,6,1,forb,perennial,bloodroot
"Scrophularia marilandica",Scrophulariaceae,SCRMAR,2,native,4,1,forb,perennial,"carpenters-square; late figwort"
"Silene stellata",Caryophyllaceae,SILSTE,2,native,6,2,forb,perennial,"starry campion"
"Smilax ecirrhata",Smilacaceae,SMIECI,4,native,5,2,forb,perennial,"upright carrion flower"
"Solidago caesia",Asteraceae,SOLCAE,8,native,7,1,forb,perennial,"wreath goldenrod; blue-stemmed goldenrod"
"Solidago ulmifolia",Asteraceae,SOLULM,25,native,5,2,forb,perennial,"elm-leaf goldenrod; elm-leaved goldenrod"
"Symphyotrichum shortii; aster shortii",Asteraceae,ASTSHO,8,native,8,2,forb,perennial,"shorts aster; shorts aster"
"Thalictrum dioicum",Ranunculaceae,THADIO,1,native,7,1,forb,perennial,"early meadow-rue; early meadow rue"
"Zizia aurea",Apiaceae,ZIZAUR,5,native,7,0,forb,perennial,"golden alexanders"

"Quadrat 22 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Ageratina altissima; eupatorium rugosum",Asteraceae,AGEALT,3,native,4,1,forb,perennial,"white snakeroot"
"Carex blanda",Cyperaceae,CXBLAN,3,native,1,0,sedge,perennial,"eastern woodland sedge; common wood sedge"
"Circaea canadensis; circaea lutetiana canadensis",Onagraceae,CIRCAN,15,native,1,1,forb,perennial,"broad-leaf enchanters-nightshade; enchanters nightshade"
"Cirsium arvense",Asteraceae,CIRARV,1,non-native,0,1,forb,perennial,"canadian thistle; field thistle"
"Euthamia graminifolia; solidago graminifolia; solidago graminifolia nuttallii",Asteraceae,EUTGRA,4,native,4,-1,forb,perennial,"flat-top goldentop; common grass-leaved goldenrod; hairy grass-leaved goldenrod"
"Eutrochium purpureum; eupatorium purpureum",Asteraceae,EUPPUR,4,native,7,0,forb,perennial,"sweet-scented joe-pye-weed; purple joe pye weed"
"Fragaria virginiana",Rosaceae,FRAVIR,2,native,1,1,forb,perennial,"virginia strawberry; wild strawberry"
"Maianthemum stellatum; smilacina stellata",Liliaceae,MAISTE,1,native,5,0,forb,perennial,"starry false solomons-seal; starry false solomons seal"
"Oxalis stricta; oxalis europaea",Oxalidaceae,OXAEUR,3,native,0,1,forb,perennial,"upright yellow wood-sorrel; common wood sorrel"
"Parthenocissus inserta ; parthenocissus inserta",Vitaceae,PARINS,3,native,1,1,vine,perennial,"thicket-creeper; thicket creeper"
"Rubus flagellaris; rubus enslenii",Rosaceae,RUBENS,30,native,3,1,shrub,perennial,"whiplash dewberry; common dewberry; one-flowered dewberry"
"Sanicula odorata; sanicula gregaria",Apiaceae,SANODO,3,native,2,0,forb,perennial,"clustered black-snakeroot; clustered black snakeroot"
"Scrophularia marilandica",Scrophulariaceae,SCRMAR,30,native,4,1,forb,perennial,"carpenters-square; late figwort"
"Smilax ecirrhata",Smilacaceae,SMIECI,3,native,5,2,forb,perennial,"upright carrion flower"
"Solidago altissima",Asteraceae,SOLALT,5,native,1,1,forb,perennial,"tall goldenrod"
"Solidago juncea",Asteraceae,SOLJUN,25,native,5,2,forb,perennial,"early goldenrod"
"Solidago ulmifolia",Asteraceae,SOLULM,5,native,5,2,forb,perennial,"elm-leaf goldenrod; elm-leaved goldenrod"
"Symphyotrichum drummondii ; aster sagittifolius drummondii",Asteraceae,ASTSAGD,2,native,2,2,forb,perennial,"drummonds aster; drummonds aster"
"Ulmus americana",Ulmaceae,ULMAME,1,native,3,-1,tree,perennial,"american elm"

"Quadrat 23 Species:"
"Scientific Name",Family,Acronym,"% Cover",Native?,C,W,Physiognomy,Duration,"Common Name"
"Bidens frondosa",Asteraceae,BIDFRO,1,native,1,-1,forb,annual,"devils-pitchfork; common beggars ticks"
"Bromus pubescens",Poaceae,BROPUB,1,native,5,1,grass,perennial,"hairy woodland brome; woodland brome"
"Circaea canadensis; circaea lutetiana canadensis",Onagraceae,CIRCAN,2,native,1,1,forb,perennial,"broad-leaf enchanters-nightshade; enchanters nightshade"
"Cirsium arvense",Asteraceae,CIRARV,2,non-native,0,1,forb,perennial,"canadian thistle; field thistle"
"Daucus carota",Apiaceae,DAUCAR,1,non-native,0,2,forb,biennial,"queen annes lace; queen annes lace"
"Elymus hystrix; hystrix patula",Poaceae,ELYHYS,1,native,5,1,grass,perennial,"eastern bottle-brush grass; bottlebrush grass"
"Elymus virginicus",Poaceae,ELYVIR,1,native,4,-1,grass,perennial,"virginia wild rye"
"Festuca subverticillata; festuca obtusa",Poaceae,FESOBT,1,native,5,1,grass,perennial,"nodding fescue"
"Geum canadense",Rosaceae,GEUCAN,2,native,1,0,forb,perennial,"white avens; wood avens"
"Helianthus hirsutus",Asteraceae,HELHIR,15,native,5,2,forb,perennial,"hispid sunflower; hispid sunflower"
"Monarda fistulosa",Lamiaceae,MONFIS,5,native,4,1,forb,perennial,"oswego-tea; wild bergamot"
"Muhlenbergia mexicana",Poaceae,MUHMEX,1,native,5,-1,grass,perennial,"mexican muhly; leafy satin grass"
"Oxalis stricta; oxalis europaea",Oxalidaceae,OXAEUR,1,native,0,1,forb,perennial,"upright yellow wood-sorrel; common wood sorrel"
"Poa compressa",Poaceae,POACOM,2,non-native,0,1,grass,perennial,"flat-stem blue grass; canada blue grass"
"Prunella vulgaris ssp. lanceolata; prunella vulgaris lanceolata",Lamiaceae,PRUVULL,2,native,0,0,forb,perennial,"common selfheal; self heal"
"Rubus flagellaris; rubus enslenii",Rosaceae,RUBENS,15,native,3,1,shrub,perennial,"whiplash dewberry; common dewberry; one-flowered dewberry"
"Rubus occidentalis",Rosaceae,RUBOCC,3,native,2,2,shrub,perennial,"black raspberry"
"Rudbeckia subtomentosa",Asteraceae,RUDSUB,10,native,9,1,forb,perennial,"sweet coneflower; sweet black-eyed susan"
"Rudbeckia triloba",Asteraceae,RUDTRI,5,native,3,1,forb,annual,"brown-eyed-susan; brown-eyed susan"
"Scrophularia marilandica",Scrophulariaceae,SCRMAR,2,native,4,1,forb,perennial,"carpenters-square; late figwort"
"Smilax lasioneuron; smilax lasioneura",Smilacaceae,SMILAS,2,native,5,2,vine,perennial,"common carrion flower"
"Solidago altissima",Asteraceae,SOLALT,10,native,1,1,forb,perennial,"tall goldenrod"
"Solidago juncea",Asteraceae,SOLJUN,4,native,5,2,forb,perennial,"early goldenrod"
"Solidago ulmifolia",Asteraceae,SOLULM,40,native,5,2,forb,perennial,"elm-leaf goldenrod; elm-leaved goldenrod"
"Sphenopholis intermedia",Poaceae,SPHINT,2,native,4,0,grass,perennial,"slender wedgescale; slender wedge grass"
"Taraxacum officinale",Asteraceae,TAROFF,1,non-native,0,1,forb,perennial,"common dandelion"
"Thalictrum dasycarpum; thalictrum dasycarpum hypoglaucum",Ranunculaceae,THADAS,5,native,5,-1,forb,perennial,"purple meadow-rue; purple meadow rue; smooth meadow rue"
"Tradescantia ohiensis",Commelinaceae,TRAOHI,4,native,2,1,forb,perennial,"bluejacket; common spiderwort"
"Vitis riparia",Vitaceae,VITRIP,5,native,2,-1,vine,perennial,"river-bank grape; riverbank grape"
"Zizia aurea",Apiaceae,ZIZAUR,2,native,7,0,forb,perennial,"golden alexanders"

